DrugID	DrugName	AvgRank	AvgScore
DB04094	4-Hydroxy-2-Butanone	618.0	36.329914
DB00446	Chloramphenicol	619.0	36.317966
DB01131	Proguanil	620.0	36.31687
DB09068	Vortioxetine	621.0	36.315536
DB00532	Mephenytoin	622.0	36.312958
DB09140	Oxygen	623.0	36.311596
DB00119	Pyruvic acid	624.0	36.310402
DB04381	Crotonaldehyde	625.0	36.308853
DB02676	2-[3-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Propylamino]-2-Hydroxymethyl-Propane-1,3-Diol	626.0	36.30818
DB01623	Thiothixene	627.0	36.30812
DB05047	CX717	628.0	36.307693
DB01352	Aprobarbital	629.0	36.302773
DB08357	1-ETHOXY-2-(2-ETHOXYETHOXY)ETHANE	630.0	36.30137
DB02335	2-Aminothiazoline	631.0	36.29805
DB00877	Sirolimus	632.0	36.295334
DB08864	Rilpivirine	633.0	36.294907
DB00241	Butalbital	634.0	36.29434
DB01406	Danazol	635.0	36.29409
DB04444	Tetrafluoroaluminate Ion	636.0	36.287865
DB08811	Tofisopam	637.0	36.286533
DB01628	Etoricoxib	638.0	36.28449
DB00457	Prazosin	639.0	36.278442
DB01395	Drospirenone	640.0	36.273537
DB04620	Cycloleucine	641.0	36.271088
DB04930	Permethrin	642.0	36.270714
DB06217	Vernakalant	643.0	36.270294
DB01076	Atorvastatin	644.0	36.262848
DB06714	Propylhexedrine	645.0	36.261032
DB01901	Sucrosofate	646.0	36.259632
DB00349	Clobazam	647.0	36.25907
DB01429	Aprindine	648.0	36.258194
DB01496	Barbituric acid derivative	649.0	36.255165
DB11823	Esketamine	650.0	36.253998
DB13874	Enasidenib	651.0	36.25202
DB11259	Diosmetin	652.0	36.247993
DB09262	Imidafenacin	653.0	36.242325
DB00352	Tioguanine	654.0	36.241394
DB08369	1-(biphenyl-4-ylmethyl)-1H-imidazole	655.0	36.23384
DB00686	Pentosan polysulfate	656.0	36.22962
DB01227	Levacetylmethadol	657.0	36.228764
DB13393	Emetine	658.0	36.227802
DB03756	Doconexent	659.0	36.225796
DB08872	Gabapentin enacarbil	660.0	36.2222
DB06595	Midostaurin	661.0	36.220795
DB00936	Salicylic acid	662.0	36.216965
DB08842	Acetylcarnitine	663.0	36.21006
DB00306	Talbutal	664.0	36.20857
DB01229	Paclitaxel	665.0	36.207134
DB02811	Diethylphosphono Group	666.0	36.206406
DB11943	Delafloxacin	667.0	36.202065
DB11457	Rotenone	668.0	36.193214
DB01016	Glyburide	669.0	36.19182
DB04938	Ospemifene	670.0	36.189713
DB00697	Tizanidine	671.0	36.18801
DB02234	S-Ethylisothiourea	672.0	36.18502
DB00669	Sumatriptan	673.0	36.18337
DB05541	Brivaracetam	674.0	36.161453
DB01442	MMDA	675.0	36.160454
DB09322	Zinc sulfate	676.0	36.160385
DB00972	Azelastine	677.0	36.15814
DB00815	Sodium lauryl sulfate	678.0	36.15675
DB11614	Rupatadine	679.0	36.15557
DB03759	FG-9041	680.0	36.15264
DB04745	2-OXOQUINOLINE	681.0	36.1492
DB01183	Naloxone	682.0	36.14877
DB00494	Entacapone	683.0	36.138264
DB06735	Enclomiphene	684.0	36.134716
DB05087	Ganaxolone	685.0	36.130367
DB02115	Daidzin	686.0	36.126083
DB01021	Trichlormethiazide	687.0	36.11775
DB01218	Halofantrine	688.0	36.11612
DB00163	Vitamin E	689.0	36.109398
DB02292	Irosustat	690.0	36.10779
DB06218	Lacosamide	691.0	36.104683
DB00230	Pregabalin	692.0	36.101776
DB01097	Leflunomide	693.0	36.101444
DB01079	Tegaserod	694.0	36.099636
DB00904	Ondansetron	695.0	36.097584
DB12379	Indirubin	696.0	36.09699
DB03773	alpha-D-quinovopyranose	697.0	36.093803
DB01114	Chlorpheniramine	698.0	36.092514
DB00392	Profenamine	699.0	36.092434
DB02901	Stanolone	700.0	36.08759
DB01039	Fenofibrate	701.0	36.086254
DB09526	Hydroquinone	702.0	36.084538
DB00213	Pantoprazole	703.0	36.08282
DB01409	Tiotropium	704.0	36.081722
DB00276	Amsacrine	705.0	36.080383
DB01275	Hydralazine	706.0	36.071407
DB04840	Debrisoquine	707.0	36.063038
DB00561	Doxapram	708.0	36.062103
DB02311	Methyl Methylsulfinylmethyl Sulfide	709.0	36.060287
DB12483	Copanlisib	710.0	36.059464
DB11937	Kynurenic Acid	711.0	36.05941
DB00266	Dicoumarol	712.0	36.056915
DB04844	Tetrabenazine	713.0	36.050167
DB04633	N-ethyl-N-[3-(propylamino)propyl]propane-1,3-diamine	714.0	36.049133
DB02299	Arginineamide	715.0	36.044586
DB09118	Stiripentol	716.0	36.04235
DB07344	3,6,9,12,15-PENTAOXAHEPTADECAN-1-OL	717.0	36.04164
DB02482	Phosphonothreonine	718.0	36.038822
DB00679	Thioridazine	719.0	36.035854
DB06782	Dimercaprol	720.0	36.033115
DB01206	Lomustine	721.0	36.030075
DB00143	Glutathione	722.0	36.027454
DB00736	Esomeprazole	723.0	36.02612
DB04905	Tesmilifene	724.0	36.026073
DB06292	Dapagliflozin	725.0	36.026
DB07681	DODECANESULFONATE ION	726.0	36.018097
DB00605	Sulindac	727.0	36.01784
DB01919	Pentanal	728.0	36.013626
DB01126	Dutasteride	729.0	36.011635
DB01268	Sunitinib	730.0	36.01096
DB01320	Fosphenytoin	731.0	36.009087
DB07720	Epibatidine	732.0	35.99359
DB11738	Rilmenidine	733.0	35.992508
DB04491	Diisopropylphosphono Group	734.0	35.991234
DB00982	Isotretinoin	735.0	35.98622
DB00366	Doxylamine	736.0	35.98384
DB11397	Dichlorvos	737.0	35.98078
DB09273	Doxofylline	738.0	35.980125
DB08228	5,8-dimethoxy-1,4-dimethylquinolin-2(1H)-one	739.0	35.97247
DB00747	Scopolamine	740.0	35.969353
DB02509	Farnesol	741.0	35.9653
DB05804	Prasterone sulfate	742.0	35.95993
DB04832	Zimelidine	743.0	35.95929
DB02264	O2-Sulfo-Glucuronic Acid	744.0	35.95065
DB00328	Indomethacin	745.0	35.948917
DB06708	Lumefantrine	746.0	35.942772
DB01219	Dantrolene	747.0	35.940384
DB14972	Methamidophos	748.0	35.938435
DB02342	2-Methoxyestradiol	749.0	35.931644
DB01589	Quazepam	750.0	35.930264
DB12610	Ebselen	751.0	35.923683
DB05351	Dexlansoprazole	752.0	35.922955
DB00748	Carbinoxamine	753.0	35.919754
DB06231	Caldaret	754.0	35.919357
DB09154	Sodium citrate	755.0	35.917553
DB00968	Methyldopa	756.0	35.913204
DB01015	Sulfamethoxazole	757.0	35.913097
DB02974	4-(4-Chlorophenyl)Imidazole	758.0	35.912518
DB13174	Rhein	759.0	35.911926
DB01914	D-glucose	760.0	35.90913
DB01580	Oxprenolol	761.0	35.904034
DB08841	Tyramine	762.0	35.899967
DB01583	Liotrix	763.0	35.89888
DB00237	Butabarbital	764.0	35.898853
DB00193	Tramadol	765.0	35.89459
DB12582	Piperine	766.0	35.893192
DB04348	Taurocholic acid	767.0	35.892246
DB00471	Montelukast	768.0	35.891064
DB01191	Dexfenfluramine	769.0	35.89076
DB09120	Zucapsaicin	770.0	35.889038
DB09472	Sodium sulfate	771.0	35.886852
DB00637	Astemizole	772.0	35.885593
DB00926	Etretinate	773.0	35.879616
DB01025	Amlexanox	774.0	35.873943
DB00508	Triflupromazine	775.0	35.871628
DB00727	Nitroglycerin	776.0	35.86818
DB08912	Dabrafenib	777.0	35.864426
DB01248	Docetaxel	778.0	35.863487
DB00412	Rosiglitazone	779.0	35.858173
DB00175	Pravastatin	780.0	35.857063
DB13996	Magnesium acetate	781.0	35.85467
DB00444	Teniposide	782.0	35.84434
DB04574	Estrone sulfate	783.0	35.83586
DB07810	3-(4-HYDROXYPHENYL)-1-(2,4,6-TRIHYDROXYPHENYL)PROPAN-1-ONE	784.0	35.833126
DB01412	Theobromine	785.0	35.830048
DB03959	N,O6-Disulfo-Glucosamine	786.0	35.822952
DB01098	Rosuvastatin	787.0	35.821068
DB00880	Chlorothiazide	788.0	35.817997
DB03322	Dexpropranolol	789.0	35.81194
DB00778	Roxithromycin	790.0	35.811344
DB02757	Pyrazole	791.0	35.80817
DB00391	Sulpiride	792.0	35.801037
DB11085	Resorcinol	793.0	35.8005
DB04242	P-Hydroxybenzoic Acid	794.0	35.799496
DB00733	Pralidoxime	795.0	35.797306
DB08831	2-deoxyglucose	796.0	35.794487
DB00720	Clodronic acid	797.0	35.79298
DB00698	Nitrofurantoin	798.0	35.79106
DB05246	Methsuximide	799.0	35.790997
DB04982	Talampanel	800.0	35.78065
DB00336	Nitrofural	801.0	35.780106
DB00451	Levothyroxine	802.0	35.778
DB01400	Neostigmine	803.0	35.771034
DB08907	Canagliflozin	804.0	35.76924
DB02010	Staurosporine	805.0	35.767174
DB09238	Manidipine	806.0	35.765938
DB09167	Dosulepin	807.0	35.763527
DB00527	Cinchocaine	808.0	35.7621
DB05109	Trabectedin	809.0	35.760067
DB00728	Rocuronium	810.0	35.759212
DB05869	Ethyl pyruvate	811.0	35.751125
DB00399	Zoledronic acid	812.0	35.74533
DB01622	Thioproperazine	813.0	35.735626
DB00182	Amphetamine	814.0	35.735382
DB08918	Levomilnacipran	815.0	35.73073
DB04540	Cholesterol	816.0	35.730103
DB02379	Beta-D-Glucose	817.0	35.72968
DB00709	Lamivudine	818.0	35.728
DB12598	Nafamostat	819.0	35.727856
DB13139	Levosalbutamol	820.0	35.726955
DB02175	Malonic acid	821.0	35.72673
DB00262	Carmustine	822.0	35.725597
DB00806	Pentoxifylline	823.0	35.724117
DB06083	Tapinarof	824.0	35.722023
DB07795	Fisetin	825.0	35.718582
DB08820	Ivacaftor	826.0	35.71607
DB11859	Brexanolone	827.0	35.715137
DB11098	Potassium bicarbonate	828.0	35.713852
DB00835	Brompheniramine	829.0	35.71132
DB03516	Eniluracil	830.0	35.710953
DB03559	Cyclohexylformamide	831.0	35.69658
DB02983	Para-Mercury-Benzenesulfonic Acid	832.0	35.692978
DB00541	Vincristine	833.0	35.692978
DB04250	Butyrylthiocholine	834.0	35.68668
DB01394	Colchicine	835.0	35.686646
DB00533	Rofecoxib	836.0	35.685516
DB08899	Enzalutamide	837.0	35.685356
DB05695	NPS-2143	838.0	35.68511
DB06713	Norelgestromin	839.0	35.680405
DB03088	Pidolic acid	840.0	35.679554
DB00907	Cocaine	841.0	35.674747
DB01241	Gemfibrozil	842.0	35.674084
DB05959	ENMD-1198	843.0	35.670593
DB04630	Aldosterone	844.0	35.666622
DB01902	1-Ethyl-Pyrrolidine-2,5-Dione	845.0	35.66561
DB09401	Isosorbide	846.0	35.664833
DB04377	Meglutol	847.0	35.653946
DB04821	Nomifensine	848.0	35.651173
DB04889	Bicifadine	849.0	35.64974
DB00279	Liothyronine	850.0	35.646626
DB01346	Quinidine barbiturate	851.0	35.642277
DB00918	Almotriptan	852.0	35.642048
DB00311	Ethoxzolamide	853.0	35.63203
DB00171	ATP	854.0	35.62763
DB01019	Bethanechol	855.0	35.615627
DB11699	Tropisetron	856.0	35.60874
DB00688	Mycophenolate mofetil	857.0	35.608727
DB01179	Podofilox	858.0	35.606606
DB01149	Nefazodone	859.0	35.599354
DB01105	Sibutramine	860.0	35.596912
DB11562	Bicuculline	861.0	35.59564
DB01577	Metamfetamine	862.0	35.593876
DB00754	Ethotoin	863.0	35.5933
DB01403	Methotrimeprazine	864.0	35.589523
DB07646	UNDECYLAMINE-N,N-DIMETHYL-N-OXIDE	865.0	35.58747
DB00440	Trimethoprim	866.0	35.587067
DB13083	Talarozole	867.0	35.58604
DB00734	Risperidone	868.0	35.584896
DB01195	Flecainide	869.0	35.578438
DB04816	Dantron	870.0	35.5776
DB01254	Dasatinib	871.0	35.574272
DB00759	Tetracycline	872.0	35.571144
DB11994	Diacerein	873.0	35.565807
DB06730	Gestodene	874.0	35.56288
DB00384	Triamterene	875.0	35.561184
DB00439	Cerivastatin	876.0	35.559376
DB01083	Orlistat	877.0	35.559372
DB09235	Efonidipine	878.0	35.556477
DB00751	Epinastine	879.0	35.55107
DB12001	Abemaciclib	880.0	35.54402
DB04200	Matairesinol	881.0	35.54213
DB00717	Norethisterone	882.0	35.54131
DB13994	AZD-7325	883.0	35.53911
DB04977	Plitidepsin	884.0	35.53423
DB00721	Procaine	885.0	35.53061
DB09289	Tianeptine	886.0	35.52955
DB01161	Chloroprocaine	887.0	35.526775
DB01095	Fluvastatin	888.0	35.526016
DB00629	Guanabenz	889.0	35.519535
DB02935	Diglyme	890.0	35.51617
DB01018	Guanfacine	891.0	35.51071
DB00572	Atropine	892.0	35.5088
DB00700	Eplerenone	893.0	35.50458
DB00730	Thiabendazole	894.0	35.502525
DB01194	Brinzolamide	895.0	35.502254
DB02057	(S)-AMPA	896.0	35.501133
DB09326	Ammonia N-13	897.0	35.498486
DB07609	N,N-DIMETHYL(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE	898.0	35.492035
DB06280	Senicapoc	899.0	35.4917
DB00350	Minoxidil	900.0	35.490513
DB08893	Mirabegron	901.0	35.488945
DB01215	Estazolam	902.0	35.48719
DB00146	Calcifediol	903.0	35.481102
DB12695	Phenethyl Isothiocyanate	904.0	35.48002
DB05956	EVT-101	905.0	35.479786
DB02750	S-(Methylmercury)-L-Cysteine	906.0	35.47964
DB01224	Quetiapine	907.0	35.479496
DB11827	Ertugliflozin	908.0	35.47832
DB06762	Pinacidil	909.0	35.470383
DB07405	1-(6-CYANO-3-PYRIDYLCARBONYL)-5',8'-DIFLUOROSPIRO[PIPERIDINE-4,2'(1'H)-QUINAZOLINE]-4'-AMINE	910.0	35.469418
DB03056	4-Piperidino-Piperidine	911.0	35.460926
DB01175	Escitalopram	912.0	35.452774
DB08943	Isoconazole	913.0	35.451588
DB02198	2-Bromoacetyl Group	914.0	35.44575
DB08597	6-[4-(2-piperidin-1-ylethoxy)phenyl]-3-pyridin-4-ylpyrazolo[1,5-a]pyrimidine	915.0	35.44347
DB00845	Clofazimine	916.0	35.43856
DB06605	Apixaban	917.0	35.437164
DB05792	Arylacenamide	918.0	35.435204
DB00397	Phenylpropanolamine	919.0	35.43366
DB05398	C31G	920.0	35.43104
DB00603	Medroxyprogesterone acetate	921.0	35.42965
DB00978	Lomefloxacin	922.0	35.42881
DB00434	Cyproheptadine	923.0	35.415577
DB00545	Pyridostigmine	924.0	35.407253
DB04398	Lactic acid	925.0	35.40621
DB00317	Gefitinib	926.0	35.404747
DB09017	Brotizolam	927.0	35.403778
DB09502	Fludeoxyglucose (18F)	928.0	35.403397
DB00745	Modafinil	929.0	35.400528
DB00746	Deferoxamine	930.0	35.388203
DB14002	D-alpha-Tocopherol acetate	931.0	35.38819
DB09332	Kappadione	932.0	35.384457
DB07705	1-[(2S)-2-[(4-CHLOROBENZYL)OXY]-2-(2,4-DICHLOROPHENYL)ETHYL]-1H-IMIDAZOLE	933.0	35.383945
DB12733	Dipraglurant	934.0	35.37202
DB05990	Obeticholic acid	935.0	35.366905
DB04638	2,5-DI-(TERT-BUTYL)-1,4,BENZOHYDROQUINONE	936.0	35.36458
DB00981	Physostigmine	937.0	35.364468
DB07621	(5-(PYRIDIN-3-YL)FURAN-2-YL)METHANAMINE	938.0	35.363834
DB00934	Maprotiline	939.0	35.35916
DB04018	S-Isopropyl-Isothiourea	940.0	35.356995
DB05767	Andrographolide	941.0	35.351692
DB05667	Levoketoconazole	942.0	35.34978
DB00475	Chlordiazepoxide	943.0	35.349533
DB14680	Combretastatin A4	944.0	35.33755
DB08814	Triflusal	945.0	35.332275
DB00404	Alprazolam	946.0	35.33168
DB01621	Pipotiazine	947.0	35.33139
DB09236	Lacidipine	948.0	35.330345
DB12267	Brigatinib	949.0	35.330334
DB00509	Dextrothyroxine	950.0	35.328598
DB00714	Apomorphine	951.0	35.326374
DB11948	Lapachone	952.0	35.32356
DB03385	4-Methylimidazole	953.0	35.323437
DB00973	Ezetimibe	954.0	35.319996
DB00776	Oxcarbazepine	955.0	35.31737
DB00656	Trazodone	956.0	35.316982
DB13766	Lidoflazine	957.0	35.315224
DB01178	Chlormezanone	958.0	35.313793
DB08867	Ulipristal	959.0	35.31321
DB01650	trans-2-hydroxycinnamic acid	960.0	35.310936
DB11590	Thimerosal	961.0	35.307224
DB08828	Vismodegib	962.0	35.304306
DB06413	Armodafinil	963.0	35.29818
DB11833	Basimglurant	964.0	35.29691
DB00233	Aminosalicylic acid	965.0	35.292465
DB00483	Gallamine triethiodide	966.0	35.29205
DB00861	Diflunisal	967.0	35.291073
DB01364	Ephedrine	968.0	35.285248
DB02746	Phthalic Acid	969.0	35.28272
DB08844	Uric acid	970.0	35.274708
DB12418	Saccharin	971.0	35.27167
DB01927	Duroquinone	972.0	35.270813
DB11920	Lesogaberan	973.0	35.257698
DB00924	Cyclobenzaprine	974.0	35.25669
DB01614	Acepromazine	975.0	35.25284
DB09555	Dexchlorpheniramine maleate	976.0	35.25145
DB03861	(2R,3R,4S,5R)-2-acetamido-3,4-dihydroxy-5-hydroxymethyl-piperidine	977.0	35.249557
DB01153	Sertaconazole	978.0	35.24501
DB06809	Plerixafor	979.0	35.24216
DB06554	Gaboxadol	980.0	35.2416
DB06738	Ketobemidone	981.0	35.241436
DB09280	Lumacaftor	982.0	35.24101
DB00969	Alosetron	983.0	35.240063
DB02994	Cacodylic acid	984.0	35.238396
DB06287	Temsirolimus	985.0	35.237732
DB01294	Bismuth subsalicylate	986.0	35.235626
DB09195	Lorpiprazole	987.0	35.23554
DB00546	Adinazolam	988.0	35.233784
DB14001	alpha-Tocopherol succinate	989.0	35.229847
DB00125	Arginine	990.0	35.229626
DB02486	2-Hydroxyethyl Disulfide	991.0	35.22734
DB09270	Ubidecarenone	992.0	35.22717
DB00860	Prednisolone	993.0	35.226418
DB02852	Domoic Acid	994.0	35.221737
DB08865	Crizotinib	995.0	35.22171
DB06446	Dotarizine	996.0	35.218594
DB01031	Ethinamate	997.0	35.21582
DB00957	Norgestimate	998.0	35.21294
DB01235	Levodopa	999.0	35.20715
DB08658	ETHYL HYDROGEN DIETHYLAMIDOPHOSPHATE	1000.0	35.204906
DB06739	Seratrodast	1001.0	35.20243
DB06710	Methyltestosterone	1002.0	35.201344
DB00305	Mitomycin	1003.0	35.200714
DB12290	Puerarin	1004.0	35.199486
DB01086	Benzocaine	1005.0	35.199146
DB00718	Adefovir dipivoxil	1006.0	35.19899
DB05039	Indacaterol	1007.0	35.197987
DB00543	Amoxapine	1008.0	35.19679
DB00235	Milrinone	1009.0	35.193974
DB09282	Molsidomine	1010.0	35.193775
DB01088	Iloprost	1011.0	35.190197
DB14755	beta-Isosparteine	1012.0	35.186504
DB00191	Phentermine	1013.0	35.185856
DB01426	Ajmaline	1014.0	35.18258
DB00943	Zalcitabine	1015.0	35.18106
DB02580	Pentaglyme	1016.0	35.177994
DB05294	Vandetanib	1017.0	35.177505
DB01208	Sparfloxacin	1018.0	35.17278
DB14043	Palmidrol	1019.0	35.171288
DB00741	Hydrocortisone	1020.0	35.170277
DB00436	Bendroflumethiazide	1021.0	35.16911
DB14029	Furafylline	1022.0	35.16843
DB01201	Rifapentine	1023.0	35.166
DB02448	N-Tridecanoic Acid	1024.0	35.165028
DB12655	Patidegib	1025.0	35.163708
DB00921	Buprenorphine	1026.0	35.162193
DB06157	Istaroxime	1027.0	35.16101
DB00332	Ipratropium	1028.0	35.148502
DB01274	Arformoterol	1029.0	35.14835
DB12287	Talsaclidine	1030.0	35.139385
DB08954	Ifenprodil	1031.0	35.13719
DB01108	Trilostane	1032.0	35.13301
DB06973	4,4'-PROPANE-2,2-DIYLDIPHENOL	1033.0	35.12794
DB02959	Oxitriptan	1034.0	35.126907
DB12145	AZD-0328	1035.0	35.126835
DB01050	Ibuprofen	1036.0	35.11369
DB00628	Clorazepic acid	1037.0	35.11182
DB00995	Auranofin	1038.0	35.105965
DB07557	(5BETA)-PREGNANE-3,20-DIONE	1039.0	35.10272
DB01047	Fluocinonide	1040.0	35.1026
DB01184	Domperidone	1041.0	35.09799
DB01436	Alfacalcidol	1042.0	35.097202
DB03904	Urea	1043.0	35.096176
DB06731	Seproxetine	1044.0	35.09515
DB01010	Edrophonium	1045.0	35.085175
DB00455	Loratadine	1046.0	35.08336
DB00388	Phenylephrine	1047.0	35.079735
DB12869	Eliprodil	1048.0	35.075207
DB04573	Estriol	1049.0	35.07484
DB08860	Pitavastatin	1050.0	35.071255
DB00373	Timolol	1051.0	35.068863
DB00989	Rivastigmine	1052.0	35.061947
DB06891	5-{[(4-AMINO-3-CHLORO-5-FLUOROPHENYL)SULFONYL]AMINO}-1,3,4-THIADIAZOLE-2-SULFONAMIDE	1053.0	35.061348
DB00795	Sulfasalazine	1054.0	35.0592
DB02735	2-Amino-3-Oxo-4-Sulfo-Butyric Acid	1055.0	35.052795
DB08881	Vemurafenib	1056.0	35.049442
DB00758	Clopidogrel	1057.0	35.045265
DB00744	Zileuton	1058.0	35.03712
DB02371	2-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Ethanesulfonic Acid	1059.0	35.03566
DB00459	Acitretin	1060.0	35.03506
DB00461	Nabumetone	1061.0	35.03391
DB12319	Benzbromarone	1062.0	35.031868
DB05676	Apremilast	1063.0	35.03179
DB00269	Chlorotrianisene	1064.0	35.02903
DB11145	Oxyquinoline	1065.0	35.028214
DB02659	Cholic Acid	1066.0	35.028194
DB01418	Acenocoumarol	1067.0	35.026527
DB00726	Trimipramine	1068.0	35.025955
DB04100	(1,10 Phenanthroline)-(Tri-Carbon Monoxide) Rhenium (I)	1069.0	35.025787
DB00154	Dihomo-gamma-linolenic acid	1070.0	35.02138
DB01036	Tolterodine	1071.0	35.016033
DB02656	LY-294002	1072.0	35.015213
DB00214	Torasemide	1073.0	35.012325
DB00889	Granisetron	1074.0	35.012104
DB04017	Clorgiline	1075.0	35.01161
DB09242	Moxonidine	1076.0	35.01067
DB03696	Lanosterol	1077.0	35.00151
DB00570	Vinblastine	1078.0	34.999157
DB02818	Iodo-Willardiine	1079.0	34.994514
DB04237	Tris(Hydroxyethyl)Aminomethane	1080.0	34.992916
DB06695	Dabigatran etexilate	1081.0	34.99135
DB01171	Moclobemide	1082.0	34.987255
DB01889	16,17-Androstene-3-Ol	1083.0	34.987133
DB01058	Praziquantel	1084.0	34.98664
DB06641	Perifosine	1085.0	34.98506
DB00590	Doxazosin	1086.0	34.977497
DB04786	Suramin	1087.0	34.972767
DB06794	Lodoxamide	1088.0	34.969147
DB00495	Zidovudine	1089.0	34.966057
DB01549	Rolicyclidine	1090.0	34.965813
DB09389	Norgestrel	1091.0	34.964954
DB00310	Chlorthalidone	1092.0	34.954834
DB02527	Cyclic adenosine monophosphate	1093.0	34.950317
DB01029	Irbesartan	1094.0	34.947998
DB01124	Tolbutamide	1095.0	34.946964
DB06228	Rivaroxaban	1096.0	34.937008
DB00983	Formoterol	1097.0	34.936707
DB00370	Mirtazapine	1098.0	34.936474
DB05389	Tetrachlorodecaoxide	1099.0	34.936268
DB14184	Cinnamaldehyde	1100.0	34.936073
DB01193	Acebutolol	1101.0	34.92834
DB00604	Cisapride	1102.0	34.92618
DB08910	Pomalidomide	1103.0	34.919186
DB11582	Thiocolchicoside	1104.0	34.916096
DB01611	Hydroxychloroquine	1105.0	34.91031
DB00757	Dolasetron	1106.0	34.910156
DB13668	Ipidacrine	1107.0	34.904152
DB09060	Avibactam	1108.0	34.903046
DB11737	Icotinib	1109.0	34.900364
DB00767	Benzquinamide	1110.0	34.89908
DB04725	Licofelone	1111.0	34.89705
DB04798	THIO-ATPA	1112.0	34.89663
DB00935	Oxymetazoline	1113.0	34.89486
DB08930	Dolutegravir	1114.0	34.888756
DB04552	Niflumic acid	1115.0	34.88461
DB00335	Atenolol	1116.0	34.883827
DB03338	Heptyl-Beta-D-Glucopyranoside	1117.0	34.883144
DB02955	Ricinoleic Acid	1118.0	34.880943
DB13875	Harmaline	1119.0	34.879463
DB08896	Regorafenib	1120.0	34.876274
DB04690	Camptothecin	1121.0	34.86836
DB00534	Chlormerodrin	1122.0	34.867146
DB07485	4,4'-cyclohexane-1,1-diyldiphenol	1123.0	34.864452
DB00137	Lutein	1124.0	34.86053
DB04000	Bromo-Willardiine	1125.0	34.85994
DB05458	Pozanicline	1126.0	34.858276
DB06090	Bradanicline	1127.0	34.8571
DB06354	Tezampanel	1128.0	34.85475
DB02679	Cyanamide	1129.0	34.852955
DB08933	Luliconazole	1130.0	34.8529
DB03822	Ethyl Dihydrogen Phosphate	1131.0	34.852123
DB00579	Mazindol	1132.0	34.85023
DB01466	Ethylmorphine	1133.0	34.846867
DB13767	Vorozole	1134.0	34.84603
DB01410	Ciclesonide	1135.0	34.843452
DB00367	Levonorgestrel	1136.0	34.84284
DB00528	Lercanidipine	1137.0	34.838882
DB00670	Pirenzepine	1138.0	34.838547
DB11799	Bictegravir	1139.0	34.837814
DB13155	Esculin	1140.0	34.829964
DB05824	CNS-5161	1141.0	34.82955
DB11712	Tezacaftor	1142.0	34.82949
DB12946	8-cyclopentyl-1,3-dipropylxanthine	1143.0	34.82443
DB01168	Procarbazine	1144.0	34.82091
DB01128	Bicalutamide	1145.0	34.820698
DB06755	Beta carotene	1146.0	34.812286
DB11421	Imidacloprid	1147.0	34.809193
DB03760	Dihydrolipoic Acid	1148.0	34.807327
DB02727	2-butyl-1-hydroxyguanidine	1149.0	34.80381
DB01056	Tocainide	1150.0	34.802547
DB09230	Azelnidipine	1151.0	34.798622
DB03619	Deoxycholic acid	1152.0	34.79834
DB01393	Bezafibrate	1153.0	34.79335
DB04464	N-Formylmethionine	1154.0	34.790962
DB01776	M-Cresol	1155.0	34.790916
DB12238	MK-0777	1156.0	34.790836
DB12717	Mibampator	1157.0	34.78951
DB13950	WIN 55212-2	1158.0	34.78834
DB00490	Buspirone	1159.0	34.78638
DB00917	Dinoprostone	1160.0	34.776276
DB05492	Epicept NP-1	1161.0	34.77335
DB02789	Pregnenolone	1162.0	34.76622
DB08909	Glycerol phenylbutyrate	1163.0	34.76178
DB00950	Fexofenadine	1164.0	34.75917
DB13153	Levomenol	1165.0	34.758595
DB06148	Mianserin	1166.0	34.75759
DB04817	Metamizole	1167.0	34.75556
DB08629	N1-(2-AMINO-4-METHYLPENTYL)OCTAHYDRO-PYRROLO[1,2-A] PYRIMIDINE	1168.0	34.754807
DB00342	Terfenadine	1169.0	34.745987
DB04079	Heptane-1,2,3-Triol	1170.0	34.742943
DB00476	Duloxetine	1171.0	34.742607
DB01472	4-Methoxyamphetamine	1172.0	34.738834
DB11395	Deracoxib	1173.0	34.737934
DB00155	Citrulline	1174.0	34.736794
DB15588	Ursolic acid	1175.0	34.736046
DB09223	Blonanserin	1176.0	34.732605
DB02938	Heptanoic Acid	1177.0	34.72793
DB00678	Losartan	1178.0	34.72689
DB00480	Lenalidomide	1179.0	34.726395
DB06709	Methacholine	1180.0	34.72288
DB01177	Idarubicin	1181.0	34.722218
DB00295	Morphine	1182.0	34.721622
